word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,gpt-4_response,gpt4_rating,sm_human,sm_gpt
issue,It was a sensitive issue.,It was a special issue.,False,Polysemy,sensitive,special,M1_a_M2_b,N,3.444444444,4.0,0.555555556,9,1.013793755,0.307942808,0.068591475,0.337931252,M1_a,M2_b,2,2,0.01989563976043418,0.10557280900008414
issue,It was a political issue.,It was a weekly issue.,False,Polysemy,political,weekly,M1_b_M2_a,N,1.75,1.0,0.75,12,1.544785952,0.460301161,0.080926478,0.445941293,M1_b,M2_a,2,2,0.08492100814888759,0.11611652351681567
issue,It was a political issue.,It was a special issue.,False,Polysemy,political,special,M1_b_M2_b,N,2.235294118,2.0,0.235294118,17,1.521898969,0.342561364,0.074750662,0.369114718,M1_b,M2_b,3,3,0.03575111044535073,0.11611652351681567
issue,It was a sensitive issue.,It was a political issue.,True,Polysemy,sensitive,political,M1_a_M1_b,N,3.8,4.0,0.2,15,0.560611911,0.088626802,0.034658849,0.144749373,M1_a,M1_b,3,3,0.053331579616201386,0.20943058495790512
issue,It was a weekly issue.,It was a special issue.,True,Polysemy,weekly,special,M2_a_M2_b,N,2.642857143,3.0,0.357142857,14,1.446860945,0.26971966,0.067211151,0.386689853,M2_a,M2_b,4,4,0.04206313397806272,0.0
jam,It was a blackberry jam.,It was a traffic jam.,False,Homonymy,blackberry,traffic,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.442857265,0.108810067,0.071428571,M1_a,M2_a,1,1,0.30601392020530127,0.21075439633240722
jam,It was a blackberry jam.,It was a paper jam.,False,Homonymy,blackberry,paper,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,1.126601424,0.114704907,0.072253227,0.312463016,M1_a,M2_b,1,1,0.22370593449183251,0.13900479599898974
jam,It was a peach jam.,It was a traffic jam.,False,Homonymy,peach,traffic,M1_b_M2_a,N,0.0,0.0,0.0,12,0.0,0.450755119,0.099556148,0.0,M1_b,M2_a,1,1,0.3375212555254684,0.21075439633240722
jam,It was a peach jam.,It was a paper jam.,False,Homonymy,peach,paper,M1_b_M2_b,N,0.066666667,0.0,0.066666667,15,0.25819889,0.154984951,0.054440141,0.066666667,M1_b,M2_b,1,1,0.23903798846019564,0.13900479599898974
jam,It was a blackberry jam.,It was a peach jam.,True,Homonymy,blackberry,peach,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.106470287,0.013601124,0.0,M1_a,M1_b,4 (same meaning),4,0.007245590581719696,0.0
jam,It was a traffic jam.,It was a paper jam.,True,Homonymy,traffic,paper,M2_a_M2_b,N,2.1,2.0,0.1,10,1.197219,0.395899713,0.070620716,0.37859389,M2_a,M2_b,2,2,0.08041536782427894,0.1351351351351351
key,It was a duplicate key.,It was a delete key.,False,Polysemy,duplicate,delete,M1_a_M2_a,N,1.076923077,1.0,0.076923077,13,1.441153384,0.084568501,0.069850564,0.399704033,M1_a,M2_a,2,2,0.020428059201306636,0.08955369908846278
key,It was a duplicate key.,It was a backspace key.,False,Polysemy,duplicate,backspace,M1_a_M2_b,N,0.454545455,0.0,0.454545455,11,0.820199532,0.138863146,0.048993409,0.247299464,M1_a,M2_b,2,2,0.013896908350772064,0.08955369908846278
key,It was a master key.,It was a delete key.,False,Polysemy,master,delete,M1_b_M2_a,N,0.75,0.0,0.75,12,1.215431087,0.100652397,0.116315901,0.350864733,M1_b,M2_a,2,2,0.026555230112565442,0.06896551724137923
key,It was a master key.,It was a backspace key.,False,Polysemy,master,backspace,M1_b_M2_b,N,0.916666667,1.0,0.083333333,12,0.99620492,0.185944676,0.07235074,0.287579589,M1_b,M2_b,2,2,0.03987687689753072,0.06896551724137923
key,It was a duplicate key.,It was a master key.,True,Polysemy,duplicate,master,M1_a_M1_b,N,3.909090909,4.0,0.090909091,11,0.301511345,0.059563339,0.068055868,0.090909091,M1_a,M1_b,3,3,0.03294862999006898,0.05313584705200136
key,It was a delete key.,It was a backspace key.,True,Polysemy,delete,backspace,M2_a_M2_b,N,3.666666667,4.0,0.333333333,18,0.685994341,0.115159452,0.070094943,0.161690417,M2_a,M2_b,3,3,0.008394023848868781,0.0
lamb,They liked the marinated lamb.,They liked the cute lamb.,False,Polysemy,marinated,cute,M1_a_M2_a,N,3.3,3.5,0.2,10,0.823272602,0.091305315,0.052619398,0.260341656,M1_a,M2_a,2,2,0.18325351090149877,0.11166368185162312
lamb,They liked the marinated lamb.,They liked the friendly lamb.,False,Polysemy,marinated,friendly,M1_a_M2_b,N,3.0,3.0,0.0,12,1.206045378,0.110114396,0.061512589,0.348155312,M1_a,M2_b,2,2,0.1918247375903711,0.0725739664970323
lamb,They liked the grilled lamb.,They liked the cute lamb.,False,Polysemy,grilled,cute,M1_b_M2_a,N,3.466666667,4.0,0.533333333,15,0.639940473,0.08867979,0.05507952,0.16523192,M1_b,M2_a,2,2,0.13904899244501967,0.09479618903037113
lamb,They liked the grilled lamb.,They liked the friendly lamb.,False,Polysemy,grilled,friendly,M1_b_M2_b,N,3.294117647,4.0,0.705882353,17,1.046703509,0.107629597,0.059822142,0.25386289,M1_b,M2_b,2,2,0.1546289115897691,0.05567694524276712
lamb,They liked the marinated lamb.,They liked the grilled lamb.,True,Polysemy,marinated,grilled,M1_a_M1_b,N,4.0,4.0,0.0,12,0.0,0.041544676,0.236713231,0.0,M1_a,M1_b,4,4,0.039744528974888116,0.006595826537933336
lamb,They liked the cute lamb.,They liked the friendly lamb.,True,Polysemy,cute,friendly,M2_a_M2_b,N,3.636363636,4.0,0.363636364,11,1.206045378,0.032332778,0.022594988,0.363636364,M2_a,M2_b,4,4,0.010028361051177104,0.02299157908160565
lap,She lapped the milk.,She lapped the runners.,False,Homonymy,milk,runners,M1_a_M2_a,V,0.2,0.0,0.2,15,0.414039336,0.331312001,0.118968368,0.106904497,M1_a,M2_a,2,2,0.25087752556887466,0.28125
lap,She lapped the milk.,She lapped the competitors.,False,Homonymy,milk,competitors,M1_a_M2_b,V,0.333333333,0.0,0.333333333,12,0.492365964,0.412111938,0.140125692,0.142133811,M1_a,M2_b,2,2,0.24986540680982372,0.4279654226427325
lap,She lapped the water.,She lapped the runners.,False,Homonymy,water,runners,M1_b_M2_a,V,0.333333333,0.0,0.333333333,12,0.887625365,0.179503739,0.07594049,0.256235372,M1_b,M2_a,2,2,0.09437384372258673,0.28307583165449446
lap,She lapped the water.,She lapped the competitors.,False,Homonymy,water,competitors,M1_b_M2_b,V,0.5,0.5,0.0,10,0.527046277,0.295544863,0.102032185,0.166666667,M1_b,M2_b,2,2,0.09799591027571075,0.41143659424740553
lap,She lapped the milk.,She lapped the water.,True,Homonymy,milk,water,M1_a_M1_b,V,3.625,4.0,0.375,8,0.51754917,0.180359662,0.078547239,0.182981264,M1_a,M1_b,4,4,0.0856337796941179,0.024983131050112628
lap,She lapped the runners.,She lapped the competitors.,True,Homonymy,runners,competitors,M2_a_M2_b,V,3.45,4.0,0.55,20,0.998683344,0.108225286,0.041925013,0.223312384,M2_a,M2_b,4,4,0.0206027212463199,0.04660903773788749
load,She loaded the gun.,She loaded the truck.,False,Polysemy,gun,truck,M1_a_M2_a,V,2.142857143,2.0,0.142857143,7,1.069044968,0.25092721,0.067025781,0.404061018,M1_a,M2_a,3,3,0.08385167395338289,0.06272067791114966
load,She loaded the gun.,She loaded the van.,False,Polysemy,gun,van,M1_a_M2_b,V,2.466666667,2.0,0.466666667,15,1.125462868,0.221700847,0.069086552,0.290593263,M1_a,M2_b,3,3,0.08221285249977761,0.06272067791114966
load,She loaded the rifle.,She loaded the truck.,False,Polysemy,rifle,truck,M1_b_M2_a,V,2.538461538,2.0,0.538461538,13,0.967417922,0.205683231,0.083544791,0.268313456,M1_b,M2_a,3,3,0.0590906631972562,0.03508771929824561
load,She loaded the rifle.,She loaded the van.,False,Polysemy,rifle,van,M1_b_M2_b,V,2.5,2.5,0.0,14,0.759554525,0.178631902,0.084087253,0.202999486,M1_b,M2_b,3,3,0.05588135616610035,0.03508771929824561
load,She loaded the gun.,She loaded the rifle.,True,Polysemy,gun,rifle,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.046735942,0.031222999,0.0,M1_a,M1_b,4,4,0.018815823575578983,0.008646870867562217
load,She loaded the truck.,She loaded the van.,True,Polysemy,truck,van,M2_a_M2_b,V,4.0,4.0,0.0,14,0.0,0.035642982,0.01317215,0.0,M2_a,M2_b,4,4,0.012080199198448272,0.0
lock,She had curly locks.,She had window locks.,False,Homonymy,curly,window,M1_a_M2_a,N,0.0,0.0,0.0,13,0.0,0.364491343,0.09430939,0.0,M1_a,M2_a,1,1,0.09139344206819267,0.06361781616537643
lock,She had curly locks.,She had door locks.,False,Homonymy,curly,door,M1_a_M2_b,N,0.0,0.0,0.0,10,0.0,0.380106211,0.101951361,0.0,M1_a,M2_b,1,1,0.20505630567127797,0.09367303282503425
lock,She had brown locks.,She had window locks.,False,Homonymy,brown,window,M1_b_M2_a,N,0.210526316,0.0,0.210526316,19,0.535303379,0.375346899,0.067510068,0.122807018,M1_b,M2_a,1,1,0.09456157277702726,0.0834555311165418
lock,She had brown locks.,She had door locks.,False,Homonymy,brown,door,M1_b_M2_b,N,0.333333333,0.0,0.333333333,12,0.651338947,0.380734086,0.070536137,0.188025358,M1_b,M2_b,1,1,0.20738105770864634,0.11750249670723012
lock,She had curly locks.,She had brown locks.,True,Homonymy,curly,brown,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.578934224,0.049814999,0.032923996,0.15472668,M1_a,M1_b,4,4,0.009471697168323856,0.026292347844920183
lock,She had window locks.,She had door locks.,True,Homonymy,window,door,M2_a_M2_b,N,3.555555556,4.0,0.444444444,9,0.726483157,0.060202837,0.021203756,0.242161052,M2_a,M2_b,4,4,0.061755986799385765,0.0356040627369254
lunch,They liked the hot lunch.,They liked the afternoon lunch.,False,Polysemy,hot,afternoon,M1_a_M2_a,N,3.785714286,4.0,0.214285714,14,0.425815314,0.073074341,0.053751588,0.11380393,M1_a,M2_a,3,3,0.013988438721365237,0.012672432869554329
lunch,They liked the hot lunch.,They liked the women's lunch.,False,Polysemy,hot,women,M1_a_M2_b,N,3.388888889,4.0,0.611111111,18,1.036900863,0.468395352,0.04511404,0.244399877,M1_a,M2_b,3,3,0.013215357903233915,0.028463445249428232
lunch,They liked the sandwich lunch.,They liked the afternoon lunch.,False,Polysemy,sandwich,afternoon,M1_b_M2_a,N,3.857142857,4.0,0.142857143,7,0.377964473,0.132222176,0.034859002,0.142857143,M1_b,M2_a,4,4,0.01163241209391852,0.021342618548109926
lunch,They liked the sandwich lunch.,They liked the women's lunch.,False,Polysemy,sandwich,women,M1_b_M2_b,N,3.583333333,4.0,0.416666667,12,0.792961461,0.470807552,0.033152342,0.228908257,M1_b,M2_b,3,3,0.006443197562594483,0.036204318124366974
lunch,They liked the hot lunch.,They liked the sandwich lunch.,True,Polysemy,hot,sandwich,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.127897918,0.032467186,0.066666667,M1_a,M1_b,3,3,0.008448053668806188,0.0295212499343408
lunch,They liked the afternoon lunch.,They liked the women's lunch.,True,Polysemy,afternoon,women,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.46317637,0.055760741,0.0,M2_a,M2_b,3,3,0.016256998185251947,0.035022704318292686
market,He liked the flea market.,He liked the housing market.,False,Polysemy,flea,housing,M1_a_M2_a,N,2.555555556,3.0,0.444444444,9,0.881917104,0.20639205,0.126381278,0.293972368,M1_a,M2_a,2,2,0.05006172469085046,0.06439851429360022
market,He liked the flea market.,He liked the stock market.,False,Polysemy,flea,stock,M1_a_M2_b,N,2.285714286,2.5,0.214285714,14,1.437335753,0.310365856,0.132387996,0.384144138,M1_a,M2_b,2,2,0.10836242659655437,0.06458565330651445
market,He liked the fish market.,He liked the housing market.,False,Polysemy,fish,housing,M1_b_M2_a,N,2.263157895,2.0,0.263157895,19,1.484815936,0.179006577,0.119191766,0.340640138,M1_b,M2_a,2,2,0.04413950607825878,0.059968016119156475
market,He liked the fish market.,He liked the stock market.,False,Polysemy,fish,stock,M1_b_M2_b,N,1.9,2.0,0.1,10,1.286683938,0.278942943,0.124048412,0.406885187,M1_b,M2_b,2,2,0.119371570168191,0.09630388588493599
market,He liked the flea market.,He liked the fish market.,True,Polysemy,flea,fish,M1_a_M1_b,N,3.923076923,4.0,0.076923077,13,0.277350098,0.097855568,0.052541792,0.076923077,M1_a,M1_b,3,3,0.026135613987118722,0.033908216920704004
market,He liked the housing market.,He liked the stock market.,True,Polysemy,housing,stock,M2_a_M2_b,N,3.083333333,3.0,0.083333333,12,1.164500153,0.230547428,0.082978725,0.336162238,M2_a,M2_b,3,3,0.08299250961304161,0.08981794538179366
match,It was a lit match.,It was a soccer match.,False,Homonymy,lit,soccer,M1_a_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.462172866,0.06049633,0.111111111,M1_a,M2_a,1,1,0.16065668733288685,0.27970342185053587
match,It was a lit match.,It was a tennis match.,False,Homonymy,lit,tennis,M1_a_M2_b,N,0.0,0.0,0.0,9,0.0,0.469395101,0.078830719,0.0,M1_a,M2_b,1,1,0.2524517097583575,0.19045653372924043
match,It was a burning match.,It was a soccer match.,False,Homonymy,burning,soccer,M1_b_M2_a,N,0.3125,0.0,0.3125,16,0.793200269,0.468630493,0.067629695,0.198300067,M1_b,M2_a,1,1,0.12467120677382348,0.2951954817231579
match,It was a burning match.,It was a tennis match.,False,Homonymy,burning,tennis,M1_b_M2_b,N,0.555555556,0.0,0.555555556,18,1.1490263,0.500597209,0.080270708,0.270828096,M1_b,M2_b,1,1,0.2249196721816561,0.20786810589188665
match,It was a lit match.,It was a burning match.,True,Homonymy,lit,burning,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.091742992,0.035631716,0.0,M1_a,M1_b,4,4,0.009471044531281336,0.021507890419836695
match,It was a soccer match.,It was a tennis match.,True,Homonymy,soccer,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,15,1.046536237,0.156254768,0.045688748,0.270214494,M2_a,M2_b,4,4,0.059746958009657236,0.047804424891944364
medicine,It was cough medicine.,It was orthopedic medicine.,False,Polysemy,cough,orthopedic,M1_a_M2_a,N,2.666666667,3.0,0.333333333,15,1.112697281,0.246646047,0.076702595,0.287297202,M1_a,M2_a,3,3,0.028998364867560134,0.04734654335189059
medicine,It was cough medicine.,It was veterinary medicine.,False,Polysemy,cough,veterinary,M1_a_M2_b,N,2.444444444,2.0,0.444444444,9,1.424000624,0.290193081,0.069652915,0.474666875,M1_a,M2_b,3,3,0.03580901953653792,0.05488906878375388
medicine,It was prescription medicine.,It was orthopedic medicine.,False,Polysemy,prescription,orthopedic,M1_b_M2_a,N,3.222222222,4.0,0.777777778,9,1.092906421,0.252791405,0.073477268,0.36430214,M1_b,M2_a,3,3,0.018655050059966927,0.033199046096918816
medicine,It was prescription medicine.,It was veterinary medicine.,False,Polysemy,prescription,veterinary,M1_b_M2_b,N,3.5,4.0,0.5,10,1.08012345,0.270864844,0.065626502,0.341565026,M1_b,M2_b,3,3,0.01034190438885274,0.034493195347382044
medicine,It was cough medicine.,It was prescription medicine.,True,Polysemy,cough,prescription,M1_a_M1_b,N,3.5625,4.0,0.4375,16,1.093541647,0.135519445,0.045588255,0.273385412,M1_a,M1_b,3,3,0.01144334817950221,0.03133443951355086
medicine,It was orthopedic medicine.,It was veterinary medicine.,True,Polysemy,orthopedic,veterinary,M2_a_M2_b,N,3.833333333,4.0,0.166666667,18,0.514495755,0.184719861,0.040844679,0.121267813,M2_a,M2_b,3,3,0.03787609336512954,0.03318859538101171
message,There was a phone message.,There was an urgent message.,False,Polysemy,phone,urgent,M1_a_M2_a,N,3.5,3.5,0.0,10,0.527046277,0.155624568,0.098115146,0.166666667,M1_a,M2_a,4,4,0.04865102164412516,0.03150400304181378
message,There was a phone message.,There was a clear message.,False,Polysemy,phone,clear,M1_a_M2_b,N,2.125,2.5,0.375,8,0.991031209,0.307215214,0.135635555,0.350382444,M1_a,M2_b,3,3,0.044992516991032794,0.03717869795938167
message,There was a computer message.,There was an urgent message.,False,Polysemy,computer,urgent,M1_b_M2_a,N,3.0,3.0,0.0,15,1.133893419,0.132769883,0.115331888,0.292770022,M1_b,M2_a,3,3,0.054100120790814166,0.0708358031405778
message,There was a computer message.,There was a clear message.,False,Polysemy,computer,clear,M1_b_M2_b,N,2.8125,3.0,0.1875,16,1.046820583,0.257606506,0.148432255,0.261705146,M1_b,M2_b,3,3,0.04839396448797828,0.13793103448275845
message,There was a phone message.,There was a computer message.,True,Polysemy,phone,computer,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.093497396,0.052448511,0.194978278,M1_a,M1_b,3,3,0.04984866666222687,0.09381524513824147
message,There was an urgent message.,There was a clear message.,True,Polysemy,urgent,clear,M2_a_M2_b,N,3.705882353,4.0,0.294117647,17,0.587867532,0.172176361,0.040417314,0.142578819,M2_a,M2_b,4,4,0.015551480781974991,0.0708358031405778
mold,It was a fungal mold.,It was a rubber mold.,False,Homonymy,fungal,rubber,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.203066468,0.105068564,0.090851353,M1_a,M2_a,2,2,0.08504059989126156,0.06261500491444105
mold,It was a fungal mold.,It was a clay mold.,False,Homonymy,fungal,clay,M1_a_M2_b,N,0.916666667,0.5,0.416666667,12,1.240112409,0.170827806,0.093459785,0.357989617,M1_a,M2_b,2,2,0.10951481952409037,0.12458713317639714
mold,It was a harmful mold.,It was a rubber mold.,False,Homonymy,harmful,rubber,M1_b_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.219214261,0.11547327,0.111111111,M1_b,M2_a,2,2,0.06496066034996084,0.06261500491444105
mold,It was a harmful mold.,It was a clay mold.,False,Homonymy,harmful,clay,M1_b_M2_b,N,0.357142857,0.0,0.357142857,14,0.497245158,0.185368598,0.108413815,0.132894358,M1_b,M2_b,2,2,0.07434350282101032,0.12458713317639714
mold,It was a fungal mold.,It was a harmful mold.,True,Homonymy,fungal,harmful,M1_a_M1_b,N,3.0625,3.5,0.4375,16,1.236594787,0.115669966,0.068282306,0.309148697,M1_a,M1_b,3,3,0.06601042141846025,0.0
mold,It was a rubber mold.,It was a clay mold.,True,Homonymy,rubber,clay,M2_a_M2_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.137601793,0.037674487,0.194978278,M2_a,M2_b,3,3,0.018433577395515655,0.02129095391133362
mole,She saw the cancerous mole.,She saw the cute mole.,False,Homonymy,cancerous,cute,M1_a_M2_a,N,0.153846154,0.0,0.153846154,13,0.554700196,0.121985972,0.089485586,0.153846154,M1_a,M2_a,2,2,0.036183302055843414,0.04166666666666663
mole,She saw the cancerous mole.,She saw the fast mole.,False,Homonymy,cancerous,fast,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.16255635,0.091338396,0.112366644,M1_a,M2_b,1,1,0.11482351944058655,0.11275573771797143
mole,She saw the raised mole.,She saw the cute mole.,False,Homonymy,raised,cute,M1_b_M2_a,N,0.625,0.0,0.625,8,1.407885953,0.136322439,0.087554216,0.497762852,M1_b,M2_a,2,2,0.049694033562677764,0.0871290708247231
mole,She saw the raised mole.,She saw the fast mole.,False,Homonymy,raised,fast,M1_b_M2_b,N,1.15,1.0,0.15,20,1.386969434,0.133527815,0.073733807,0.310135794,M1_b,M2_b,2,2,0.09741692003968971,0.15484574527148331
mole,She saw the cancerous mole.,She saw the raised mole.,True,Homonymy,cancerous,raised,M1_a_M1_b,N,2.375,3.5,1.125,8,1.995530721,0.084662199,0.096459329,0.705526652,M1_a,M1_b,3,3,0.038914781331110926,0.0871290708247231
mole,She saw the cute mole.,She saw the fast mole.,True,Homonymy,cute,fast,M2_a_M2_b,N,2.375,2.0,0.375,16,1.586400538,0.171923518,0.074075401,0.396600134,M2_a,M2_b,4,4,0.06715467308322831,0.0356040627369254
movement,He liked the rhythmic movement.,He liked the feminist movement.,False,Polysemy,rhythmic,feminist,M1_a_M2_a,N,0.846153846,1.0,0.153846154,13,0.898717034,0.418435395,0.12679708,0.249259258,M1_a,M2_a,2,2,0.04558523262924663,0.06700379008763202
movement,He liked the rhythmic movement.,He liked the civil-rights movement.,False,Polysemy,rhythmic,civil-rights,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,0.967417922,0.619402647,0.100257814,0.268313456,M1_a,M2_b,2,2,0.038055676315997156,0.09314481890908632
movement,He liked the graceful movement.,He liked the feminist movement.,False,Polysemy,graceful,feminist,M1_b_M2_a,N,1.428571429,1.5,0.071428571,14,1.157868447,0.419799209,0.159288824,0.309453359,M1_b,M2_a,2,2,0.04154111574204966,0.047499047498571256
movement,He liked the graceful movement.,He liked the civil-rights movement.,False,Polysemy,graceful,civil-rights,M1_b_M2_b,N,0.833333333,1.0,0.166666667,12,0.937436867,0.664320558,0.112012863,0.270614714,M1_b,M2_b,2,2,0.029277563771556214,0.04198436097306457
movement,He liked the rhythmic movement.,He liked the graceful movement.,True,Polysemy,rhythmic,graceful,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.869718493,0.108740687,0.034734726,0.241216509,M1_a,M1_b,4,4,0.011739459331662427,0.05207490280346305
movement,He liked the feminist movement.,He liked the civil-rights movement.,True,Polysemy,feminist,civil-rights,M2_a_M2_b,N,4.0,4.0,0.0,12,0.0,0.518557727,0.067665219,0.0,M2_a,M2_b,3,3,0.03130442305662917,0.04210505585720048
newspaper,It was a national newspaper.,It was a faded newspaper.,False,Polysemy,national,faded,M1_a_M2_a,N,3.9,4.0,0.1,10,0.316227766,0.234838784,0.085758209,0.1,M1_a,M2_a,4,4,0.01460167503848897,0.04849742887518016
newspaper,It was a national newspaper.,It was a shredded newspaper.,False,Polysemy,national,shredded,M1_a_M2_b,N,3.647058824,4.0,0.352941176,17,0.785905248,0.256969929,0.093657017,0.190610021,M1_a,M2_b,3,3,0.021815779314098838,0.03522734906322611
newspaper,It was a daily newspaper.,It was a faded newspaper.,False,Polysemy,daily,faded,M1_b_M2_a,N,4.0,4.0,0.0,10,0.0,0.152527511,0.073273778,0.0,M1_b,M2_a,4 (same meaning),4,0.004639413915740742,0.025823625905895264
newspaper,It was a daily newspaper.,It was a shredded newspaper.,False,Polysemy,daily,shredded,M1_b_M2_b,N,3.777777778,4.0,0.222222222,18,0.732084498,0.257240891,0.085551262,0.172553971,M1_b,M2_b,3,3,0.0423699104453662,0.03906680104229043
newspaper,It was a national newspaper.,It was a daily newspaper.,True,Polysemy,national,daily,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.11405164,0.041685343,0.0,M1_a,M1_b,3,3,0.009925018671131602,0.04930120545682559
newspaper,It was a faded newspaper.,It was a shredded newspaper.,True,Polysemy,faded,shredded,M2_a_M2_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.079730213,0.033593297,0.166666667,M2_a,M2_b,4,4,0.0481542955572537,0.011402214550655265
orange,It was a juicy orange.,It was a bright orange.,False,Polysemy,juicy,bright,M1_a_M2_a,N,2.0,2.0,0.0,19,1.763834207,0.307211459,0.065273941,0.404651319,M1_a,M2_a,3,3,0.10688575714019166,0.10125439738992437
orange,It was a juicy orange.,It was a reddish orange.,False,Polysemy,juicy,reddish,M1_a_M2_b,N,1.0,0.0,1.0,9,1.414213562,0.273911238,0.052660882,0.471404521,M1_a,M2_b,3,3,0.08942815858802089,0.14492959168661246
orange,It was a ripe orange.,It was a bright orange.,False,Polysemy,ripe,bright,M1_b_M2_a,N,2.5,3.0,0.5,8,1.603567451,0.236619532,0.085292876,0.56694671,M1_b,M2_a,3,3,0.06814549111563883,0.0797209226289487
orange,It was a ripe orange.,It was a reddish orange.,False,Polysemy,ripe,reddish,M1_b_M2_b,N,1.916666667,1.5,0.416666667,12,1.621353718,0.226773024,0.090670049,0.468044503,M1_b,M2_b,3,3,0.0503997922085736,0.085008578004372
orange,It was a juicy orange.,It was a ripe orange.,True,Polysemy,juicy,ripe,M1_a_M1_b,N,3.65,4.0,0.35,20,0.988086934,0.083839953,0.051941872,0.220942955,M1_a,M1_b,4,4,0.01039085177990029,0.03326351095433633
orange,It was a bright orange.,It was a reddish orange.,True,Polysemy,bright,reddish,M2_a_M2_b,N,4.0,4.0,0.0,9,0.0,0.122556508,0.056215107,0.0,M2_a,M2_b,4,4,0.013301121878502853,0.07202932799235917
page,He saw the young page.,He saw the blank page.,False,Homonymy,young,blank,M1_a_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.240452111,0.096105754,0.112366644,M1_a,M2_a,2,2,0.0630238742125645,0.13864323078589103
page,He saw the young page.,He saw the ripped page.,False,Homonymy,young,ripped,M1_a_M2_b,N,0.333333333,0.0,0.333333333,9,0.5,0.225439787,0.095548153,0.166666667,M1_a,M2_b,2,2,0.1284863355591228,0.1652742958822777
page,He saw the loyal page.,He saw the blank page.,False,Homonymy,loyal,blank,M1_b_M2_a,N,0.388888889,0.0,0.388888889,18,0.607684989,0.239609122,0.103726864,0.143232725,M1_b,M2_a,2,2,0.08822257699874081,0.191776140879513
page,He saw the loyal page.,He saw the ripped page.,False,Homonymy,loyal,ripped,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.687551651,0.221343756,0.12424624,0.207304623,M1_b,M2_b,2,2,0.06343148032609869,0.15932719252329242
page,He saw the young page.,He saw the loyal page.,True,Homonymy,young,loyal,M1_a_M1_b,N,3.071428571,4.0,0.928571429,14,1.439245834,0.146082819,0.08013767,0.384654629,M1_a,M1_b,4,4,0.10970775287073598,0.06168513674316356
page,He saw the blank page.,He saw the ripped page.,True,Homonymy,blank,ripped,M2_a_M2_b,N,3.384615385,4.0,0.615384615,13,1.502135232,0.077804208,0.044888258,0.416617354,M2_a,M2_b,4,4,0.14934162838494103,0.02216457547681372
palm,It was a calloused palm.,It was a tropical palm.,False,Homonymy,calloused,tropical,M1_a_M2_a,N,0.235294118,0.0,0.235294118,17,0.664211164,0.271009207,0.096294343,0.16109487,M1_a,M2_a,1,1,0.06403255747186631,0.1573412849357636
palm,It was a calloused palm.,It was a tree palm.,False,Homonymy,calloused,tree,M1_a_M2_b,N,0.2,0.0,0.2,15,0.560611911,0.269844651,0.081980586,0.144749373,M1_a,M2_b,1,1,0.020871052357039233,0.15908213412791783
palm,It was a wrinkled palm.,It was a tropical palm.,False,Homonymy,wrinkled,tropical,M1_b_M2_a,N,0.285714286,0.0,0.285714286,14,1.069044968,0.339266062,0.120958984,0.285714286,M1_b,M2_a,2,2,0.08758384905310557,0.13255720508093316
palm,It was a wrinkled palm.,It was a tree palm.,False,Homonymy,wrinkled,tree,M1_b_M2_b,N,0.25,0.0,0.25,12,0.452267017,0.323847413,0.089921772,0.130558242,M1_b,M2_b,1,1,0.03348199948929231,0.10811741498415539
palm,It was a calloused palm.,It was a wrinkled palm.,True,Homonymy,calloused,wrinkled,M1_a_M1_b,N,3.0,4.0,1.0,7,1.414213562,0.085626662,0.040128887,0.534522484,M1_a,M1_b,4,4,0.011716723304920795,0.022727272727272707
palm,It was a tropical palm.,It was a tree palm.,True,Homonymy,tropical,tree,M2_a_M2_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.125965536,0.102179348,0.083333333,M2_a,M2_b,4,4,0.02558806741061259,0.027402474840725444
panel,It was a control panel.,It was an advisory panel.,False,Polysemy,control,advisory,M1_a_M2_a,N,0.8,1.0,0.2,10,0.788810638,0.337162554,0.105567575,0.249443826,M1_a,M2_a,3,3,0.1284916767551132,0.17084380241115005
